#separator:tab
#html:true
#notetype column:1
#tags column:4
Basic	List the four steps of self-attention.	(1) Encode position information (positional encoding). (2) Extract Q, K, V via three learned linear layers. (3) Compute attention weighting via scaled dot product. (4) Multiply weights by V to extract features.	nlp s19_transformer steps
Basic	List the three attention mechanisms in a full Transformer.	(1) Encoder Self-Attention (bidirectional), (2) Decoder Masked Self-Attention (only past positions), (3) Encoder-Decoder Cross-Attention (decoder queries attend to encoder K/V).	nlp s19_transformer attention
Basic	Match Transformer model type to task: Encoder-only.	Sentence classification, NER — tasks requiring input understanding. Example: BERT.	nlp s19_transformer types
Basic	Match Transformer model type to task: Decoder-only.	Generative tasks (text generation). Example: GPT.	nlp s19_transformer types
Basic	Match Transformer model type to task: Encoder-Decoder.	Generative tasks requiring input — translation, summarization. Examples: T5, BART.	nlp s19_transformer types
Basic	Why are Transformers parallelizable while RNNs are not?	Transformers process the entire input at once via self-attention; RNNs process one token at a time, with each step depending on the previous hidden state.	nlp s19_transformer comparison
Basic	What does the four-row table of Bag-of-unigrams, Bag-of-bigrams, RNN, Self-Attention, Transformer say about word order and cross-word context?	Only RNN and Transformer capture word order. Only Self-Attention and Transformer capture cross-word context. Transformer is the only one with both.	nlp s20_transformer comparison
Basic	How are Q, K, V computed from an input embedding X?	q = X · Wq, k = X · Wk, v = X · Wv — using three jointly-learned weight matrices.	nlp s20_transformer formula
Basic	Why use multiple attention heads?	Each head learns different feature groups per token; the model can attend to information from different representation subspaces simultaneously.	nlp s20_transformer multihead
Basic	What problem does positional encoding solve?	Self-attention is permutation-invariant — it has no inherent notion of word order. Positional encoding injects sequence position info into input embeddings.	nlp s20_transformer positional
Basic	What functions are used for positional encoding, and why two?	Sinusoidal functions: sin for even dimensions (2i), cos for odd dimensions (2i+1). Lower dimensions oscillate rapidly; higher dimensions slowly — encoding both fine and coarse position info.	nlp s20_transformer positional
Basic	What is the positional encoding formula for even indices?	PE(pos, 2i) = sin(pos / 10000^(2i / d_model)).	nlp s20_transformer formula
Basic	What is the limitation of learned positional embeddings (vs sinusoidal)?	The maximum sequence length must be known in advance — the embedding matrix has a fixed size.	nlp s20_transformer positional
Basic	What is teacher forcing?	During training, the decoder receives the ground-truth previous tokens rather than its own predictions; loss is computed via cross-entropy at each position.	nlp s20_transformer training
Basic	What architecture does GPT use?	Decoder-only — only the decoder stack from the original Transformer; the encoder-decoder cross-attention layer is removed.	nlp s21_gpt architecture
Basic	What does each GPT decoder block contain?	Masked Self-Attention → Feed Forward Neural Network. (No cross-attention block, since there is no encoder.)	nlp s21_gpt architecture
Basic	Compare BERT and GPT: architecture, attention, training objective.	BERT: encoder-only, bidirectional self-attention, MLM + Next Sentence Prediction. GPT: decoder-only, masked (causal) self-attention, autoregressive next-token prediction.	nlp s21_gpt comparison
Basic	What are BERT and GPT each best at?	BERT: understanding/classification tasks. GPT: text generation/continuation tasks.	nlp s21_gpt comparison
Basic	What is GPT-3's parameter count, sequence length, and embedding dimension?	175B parameters, sequence length 2048, embedding dimension 12,288.	nlp s21_gpt versions
Basic	What is the GPT-2 token embedding (wte) matrix shape?	(vocab_size × embedding_dim) = (50,257 × embedding_size); embedding size depends on variant (768 / 1024 / 1280 / 1600).	nlp s21_gpt architecture
Basic	How does GPT generate text autoregressively?	(1) Feed current sequence through all decoder layers. (2) Multiply final-position output by Wᵀ_wte to produce logits over the vocabulary. (3) Sample a token. (4) Append and repeat.	nlp s21_gpt generation
Basic	What is the masking process for masked self-attention?	(1) Compute Q × Kᵀ score matrix. (2) Set positions above the diagonal to −∞. (3) Apply softmax row-wise — −∞ becomes 0. (4) Multiply by V.	nlp s21_gpt masking
Basic	Compare Self-Attention and Masked Self-Attention.	Self-Attention: token attends to all positions (past + future), used in encoders (BERT). Masked Self-Attention: token attends only to current and past positions, used in decoders (GPT); upper-triangle is set to −∞ before softmax.	nlp s21_gpt comparison
Basic	What is GPT's training objective and loss function?	Next-token prediction. Loss: L = −Σₜ log P(xₜ | x_{&lt;t}; θ).	nlp s21_gpt training
Basic	List four GPT risks.	Data Privacy (training on user data), IP/Copyright (reproducing protected content), Hallucinations (confident but fabricated outputs), Model Bias (encoding discriminatory views from training data).	nlp s21_gpt risks
Basic	What is Question Answering (QA)?	A subfield of NLP focused on building models that automatically answer natural-language questions with precise natural-language answers. Core components: question parser, knowledge base, answer generator.	nlp s22_qa definition
Basic	List the four QA types.	Factoid (single concrete fact), List (list of facts), Definition (conceptual definition), Scenario (narrative or hypothesis).	nlp s22_qa types
Basic	Compare Extractive QA, Open Generative QA, and Closed Generative QA.	Extractive: external context, extracts a span (BERT-like). Open Generative: external context, generates answer (T5, BART). Closed Generative: no context, generates from parameters (GPT-3).	nlp s22_qa comparison
Basic	What are the three components of a QA system, and what do Reader-only and Reader+Retriever correspond to?	Retriever (gets context), Reader (selects span from question + context), Generator (generates free text). Reader alone = Reading Comprehension; Reader + Retriever = Open-Domain QA.	nlp s22_qa components
Basic	What are the steps of a QA pipeline?	(1) Text preprocessing, (2) Question understanding (NER, dep parsing, POS), (3) Information retrieval, (4) Answer generation, (5) Ranking by relevance/confidence.	nlp s22_qa pipeline
Basic	What is the default Hugging Face QA model, and what does it return?	distilbert-base-cased-distilled-squad (extractive open QA). Returns: answer text, start position, end position, confidence score.	nlp s22_qa code
Basic	For qa_model(question="Where is the ball?", context="The chair is near the table, and the ball is behind the chair."), what is the answer?	'behind the chair' (start=45, end=61, score≈0.811).	nlp s22_qa code
Basic	What is a logit in QA?	Raw, unnormalized model output scores before softmax; the QA model outputs start logits and end logits per token, converted to probabilities.	nlp s22_qa logits
Basic	How is the answer span selected?	score[start, end] = start_probabilities[start] × end_probabilities[end]; invalid spans (end &lt; start) are masked; the highest-scoring span wins.	nlp s22_qa span
Basic	What is SQuAD?	Stanford Question Answering Dataset — primary benchmark for extractive QA: 100,000+ Q-A pairs over 500+ Wikipedia articles; every answer is a text span from the passage.	nlp s22_qa dataset
Basic	What does SQuAD v2 add over v1.1?	50,000+ unanswerable questions designed to look similar to answerable ones. Evaluated using Exact Match (EM) and F1.	nlp s22_qa dataset
Basic	What truncation strategy preserves the question and truncates only the context?	truncation="only_second" — truncates only the second input (the context).	nlp s22_qa code
Basic	What is the sliding window strategy for long contexts?	Split the context into overlapping chunks using return_overflowing_tokens=True and a stride parameter; process each chunk independently and select the best-scoring span across all chunks.	nlp s22_qa code
Cloze	NLP is divided into {{c1::Natural Language Understanding (NLU)}}, which structures unstructured text, and {{c2::Natural Language Generation (NLG)}}, which produces language from data.		nlp s1_intro
Cloze	The standard NLP Pipeline: Data Collection → {{c1::Preprocessing}} → {{c2::Feature Engineering}} → Modeling → Monitoring.		nlp s1_intro pipeline
Cloze	Stemming is {{c1::rule-based}} (faster, less accurate), while Lemmatization is {{c2::dictionary-based}} (slower, more accurate, returns valid words).		nlp s1_intro comparison
Cloze	A Conversational AI Pipeline has two parts: {{c1::Speech AI}} (ASR + TTS) and {{c2::NLP}} (NLU + NLG).		nlp s2_complinguistics
Cloze	NLTK's {{c1::word_tokenize}} splits a string into tokens; {{c2::sent_tokenize}} splits it into sentences.		nlp s2_complinguistics code
Cloze	The three types of ambiguity are: {{c1::Lexical}} (word as verb/noun/adj), {{c2::Semantic}} (context interpretation), and {{c3::Syntactic}} (phrase attachment).		nlp s3_concepts
Cloze	The six levels of language are: {{c1::Phonetics}}, {{c2::Phonology}}, {{c3::Morphology}}, {{c4::Syntax}}, {{c5::Semantics}}, {{c6::Pragmatics}}.		nlp s3_concepts levels
Cloze	The smallest meaningful units of a language are called {{c1::morphemes}}; the smallest sound units within a particular language are {{c2::phonemes}}.		nlp s3_concepts levels
Cloze	{{c1::FreqDist(text)}} returns a word frequency distribution; {{c2::text.collocations()}} returns frequently co-occurring word pairs.		nlp s3_concepts nltk
Cloze	WordNetLemmatizer accepts POS tags: {{c1::'n'}} (noun), {{c2::'v'}} (verb), {{c3::'a'}} (adjective), {{c4::'r'}} (adverb).		nlp s3_concepts code
Cloze	A {{c1::Corpus}} is all text data in a dataset; a {{c2::Vocabulary}} is the set of unique words; a {{c3::Document}} is one text record; a {{c4::Token}} is an individual word.		nlp s4_textrep terminology
Cloze	One-Hot Encoding produces an (P × Q) matrix where P = {{c1::number of tokens in the document}} and Q = {{c2::vocabulary size}}.		nlp s4_textrep ohe
Cloze	The Bag-of-Words Document-Term Matrix has size (N × V) where N = {{c1::total number of documents}} and V = {{c2::vocabulary size}}.		nlp s4_textrep bow
Cloze	The bigram probability formula: P(wᵢ | wᵢ₋₁) = {{c1::count(wᵢ₋₁, wᵢ) / count(wᵢ₋₁)}}.		nlp s4_textrep formula
Cloze	Term Frequency: tf(t, d) = {{c1::count of t in d / total words in d}}.		nlp s4_textrep formula
Cloze	Inverse Document Frequency: idf(t) = {{c1::log(N / (df(t) + 1))}}.		nlp s4_textrep formula
Cloze	TF-IDF is computed as: tf-idf(t, d) = {{c1::tf(t, d) × idf(t)}}.		nlp s4_textrep formula
Cloze	Of the four methods (One-Hot, BoW, TF-IDF, N-grams), only {{c1::N-grams}} captures local word order, and only {{c2::TF-IDF}} captures corpus-relative importance.		nlp s4_textrep comparison
Cloze	A CFG has four components: {{c1::nonterminal symbols}} (uppercase), {{c2::terminal symbols}} (lowercase), a {{c3::start symbol}} (S), and {{c4::production rules}}.		nlp s5_meaning cfg
Cloze	In CFG notation, {{c1::ε}} denotes an empty string, used for grammars with infinite possible outputs.		nlp s5_meaning cfg
Cloze	AMR is a {{c1::rooted, directed, acyclic}} graph where nodes are {{c2::concepts}} and edges are {{c3::semantic relations}}.		nlp s5_meaning amr
Cloze	AMR encodes "who did what to whom" via {{c1:::arg0}} (who), {{c2:::top}} (what), and {{c3:::arg1}} (to whom).		nlp s5_meaning amr
Cloze	{{c1::Graph-based}} AMR parsing (JAMR) identifies concepts first, then relations; {{c2::Transition-based}} parsing (CAMR) traverses a dependency tree predicting actions.		nlp s5_meaning comparison
Cloze	{{c1::Gensim}} is the Python library specializing in topic modeling (LDA, LSI), document similarity, and word2vec.		nlp s6_libraries
Cloze	In regex, {{c1::^}} matches start of line, {{c2::$}} matches end of line, {{c3::\b}} matches a word boundary.		nlp s7_regex
Cloze	Regex predefined classes: {{c1::\d}} = a digit ([0-9]), {{c2::\s}} = whitespace, {{c3::\w}} = word character ([a-zA-Z_0-9]).		nlp s7_regex
Cloze	Regex quantifiers: {{c1::?}} = 0 or 1, {{c2::*}} = 0 or more, {{c3::+}} = 1 or more, {{c4::{n} }} = exactly n times.		nlp s7_regex
Cloze	{{c1::re.match}} matches only at the beginning of a string; {{c2::re.search}} returns the first match anywhere; {{c3::re.findall}} returns a list of all non-overlapping matches.		nlp s7_regex code
Cloze	In Python regex, {{c1::raw strings (r"...")}} are used to avoid double-escaping backslashes.		nlp s7_regex code
Cloze	Regex flags: {{c1::re.I}} = ignore case, {{c2::re.M}} = multi-line, {{c3::re.S}} = dot matches all (incl. newline), {{c4::re.X}} = verbose.		nlp s8_regex_grouping
Cloze	Use {{c1::finditer()}} (not findall()) when you need to call .group() on each match — findall returns a list of strings, not match objects.		nlp s8_regex_grouping code
Cloze	{{c1::re.sub(pattern, repl, text)}} substitutes all occurrences of the pattern in text with repl.		nlp s8_regex_grouping code
Cloze	The three ML paradigms: {{c1::Supervised}} (labeled data, classification/regression), {{c2::Unsupervised}} (unlabeled, clustering), {{c3::Reinforcement}} (action-feedback, decision making).		nlp s9_embeddings ml
Cloze	The classic embedding analogy: {{c1::Queen}} ≈ King − Man + Woman; and {{c2::France}} ≈ Germany − Berlin + Paris.		nlp s9_embeddings analogy
Cloze	By semantic capability: One-hot/BoW/TF-IDF capture {{c1::no semantics}}; Word2Vec/GloVe/FastText are {{c2::static embeddings}}; ELMo/BERT/GPT/T5 are {{c3::contextual embeddings}}.		nlp s9_embeddings classification
Cloze	Cosine Similarity: cos(A, B) = {{c1::A · B / (||A|| × ||B||)}}; range [{{c2::−1}}, {{c3::1}}] generally.		nlp s9_embeddings formula
Cloze	For non-negative count vectors, cosine similarity has range [{{c1::0}}, {{c2::1}}].		nlp s9_embeddings interpretation
Cloze	{{c1::CBOW}} predicts the center word from context (faster); {{c2::Skip-gram}} predicts surrounding words from a target word (better for rare words).		nlp s9_embeddings comparison
Cloze	{{c1::t-SNE}} is a dimensionality reduction technique that compresses high-dim embeddings to 2D while preserving similarity, often run after {{c2::PCA}} to ~50 dims for speed.		nlp s9_embeddings visualization
Cloze	Bayes' Theorem: P(A|B) = {{c1::P(B|A) × P(A) / P(B)}}.		nlp s10_naivebayes formula
Cloze	In Bayes' theorem: {{c1::P(A|B)}} = posterior, {{c2::P(B|A)}} = likelihood, {{c3::P(A)}} = prior, {{c4::P(B)}} = evidence.		nlp s10_naivebayes terminology
Cloze	The Naive Bayes classification rule: P(C | w₁, …, wₙ) ∝ {{c1::P(C) × ∏ᵢ P(wᵢ | C)}}; choose the class with the highest score.		nlp s10_naivebayes formula
Cloze	Naive Bayes is "naive" because it assumes predictors contribute {{c1::equally and independently}} to classification.		nlp s10_naivebayes
Cloze	Laplace smoothing: P(w|C) = {{c1::(count(w, C) + α) / (total words in C + α × |V|)}}, typically α = 1.		nlp s10_naivebayes formula
Cloze	Naive Bayes types: {{c1::Gaussian}} for continuous Gaussian features, {{c2::Bernoulli}} for binary features, {{c3::Multinomial}} for word counts (ideal for text).		nlp s10_naivebayes types
Cloze	Precision = {{c1::TP / (TP + FP)}}; Recall = {{c2::TP / (TP + FN)}}.		nlp s10_naivebayes metrics
Cloze	Sentiment Analysis types: {{c1::Document-Level}} (whole text), {{c2::Sentence-Level}} (per sentence), {{c3::Aspect-Based}} (per feature), {{c4::Entity-Level}} (per entity).		nlp s11_sentiment types
Cloze	TextBlob's {{c1::polarity}} is in [−1, 1], and {{c2::subjectivity}} is in [0, 1].		nlp s11_sentiment textblob
Cloze	VADER thresholds: Positive ≥ {{c1::0.5}}; Negative ≤ {{c2::−0.5}}; Neutral is between these.		nlp s11_sentiment vader
Cloze	{{c1::VADER}} is best suited for social media text; {{c2::TextBlob}} returns polarity and subjectivity.		nlp s11_sentiment tools
Cloze	Penn Treebank POS tags: {{c1::NN}} = noun, {{c2::VB}} = verb, {{c3::JJ}} = adjective, {{c4::RB}} = adverb, {{c5::DT}} = determiner.		nlp s12_pos tags
Cloze	The four POS tagging methods are: {{c1::Rule-Based}}, {{c2::Statistical}} (HMMs/CRFs), {{c3::Machine Learning}}, and {{c4::Deep Learning}} (RNNs/LSTMs).		nlp s12_pos methods
Cloze	Common NER entity types: {{c1::PER}} (Person), {{c2::LOC}} (Location), {{c3::ORG}} (Organization), {{c4::GPE}} (Geo-Political Entity).		nlp s13_dependency_ner tags
Cloze	NER prefix tags in BIOES: {{c1::B}} = beginning, {{c2::I}} = inside, {{c3::O}} = outside, {{c4::E}} = end, {{c5::S}} = single token.		nlp s13_dependency_ner tags
Cloze	For n entity types, the BIO scheme uses {{c1::2n + 1}} total tags.		nlp s13_dependency_ner formula
Cloze	The {{c1::IO}} scheme cannot encode consecutive entities of the same type; the {{c2::BIO}} scheme is the standard choice.		nlp s13_dependency_ner comparison
Cloze	Standard NER algorithms: {{c1::HMMs}}, {{c2::CRFs}} / MEMMs, neural sequence models (RNNs, Transformers), and fine-tuned LLMs like BERT.		nlp s13_dependency_ner algorithms
Cloze	WordNet relations: {{c1::Hypernym}} = more general (animal → dog); {{c2::Hyponym}} = more specific; {{c3::Holonym}} = whole containing part (bird → feathers); {{c4::Meronym}} = part of a whole.		nlp s15_wordnet relations
Cloze	Synset format: {{c1::word.pos.nn}} (e.g., car.n.01); POS letters: n=noun, v=verb, {{c2::r}}=adverb, {{c3::a}}=adjective.		nlp s15_wordnet
Cloze	{{c1::path_similarity}} uses shortest-path distance in the taxonomy; {{c2::wup_similarity}} (Wu-Palmer) uses synset depth and the lowest common hypernym.		nlp s15_wordnet similarity
Cloze	Sigmoid range: ({{c1::0, 1}}); tanh range: ({{c2::−1, 1}}); ReLU range: [{{c3::0, ∞}}).		nlp s16_dl activation
Cloze	GRU has {{c1::2}} gates ({{c2::update, reset}}); LSTM has {{c3::3}} gates ({{c4::forget, input, output}}).		nlp s16_dl comparison
Cloze	LSTM cell state update: C_t = {{c1::f_t ⊙ C_{t−1} + i_t ⊙ C̃_t}}.		nlp s16_dl lstm formula
Cloze	LSTM hidden state: H_t = {{c1::O_t ⊙ tanh(C_t)}}.		nlp s16_dl lstm formula
Cloze	LSTMs use {{c1::sigmoid}} for gates (0–1 switch behavior) and {{c2::tanh}} for candidate states (mitigates vanishing gradient).		nlp s17_lstm
Cloze	RNNs suffer from {{c1::vanishing gradients}} when weights &lt; 1, and {{c2::exploding gradients}} when weights &gt; 1, due to BPTT multiplication across time steps.		nlp s17_lstm problem
Cloze	LSTM has ~{{c1::4×}} more parameters than a standard RNN due to four gate layers.		nlp s17_lstm comparison
Cloze	Self-attention's three vectors: {{c1::Query}} (what I'm looking for), {{c2::Key}} (what I offer), {{c3::Value}} (the actual content).		nlp s18_transformer attention
Cloze	Scaled Dot-Product Attention: Attention(Q, K, V) = {{c1::softmax(Q Kᵀ / √d_k) × V}}.		nlp s18_transformer formula
Cloze	Division by {{c1::√d_k}} prevents dot products from growing too large, which would push softmax into low-gradient regions.		nlp s18_transformer formula
Cloze	Original Transformer hyperparameters: h = {{c1::8}} heads, d_model = {{c2::512}}, d_k = d_v = {{c3::64}}, N = {{c4::6}} stacked layers.		nlp s18_transformer hyperparameters
Cloze	Encoder block sub-layers: {{c1::multi-head self-attention}} → Add &amp; Norm → {{c2::feed-forward network}} → Add &amp; Norm.		nlp s18_transformer architecture
Cloze	Decoder block sub-layers: {{c1::masked self-attention}} → Add &amp; Norm → {{c2::encoder-decoder cross-attention}} → Add &amp; Norm → feed-forward → Add &amp; Norm.		nlp s18_transformer architecture
Cloze	Q = {{c1::X · Wq}}, K = {{c2::X · Wk}}, V = {{c3::X · Wv}} — all weight matrices are jointly learned during training.		nlp s20_transformer formula
Cloze	The four steps of self-attention: (1) {{c1::Encode position}}, (2) {{c2::Extract Q, K, V}}, (3) {{c3::Compute attention weighting via scaled dot product}}, (4) {{c4::Multiply weights by V}}.		nlp s20_transformer steps
Cloze	The three attention mechanisms in a Transformer: {{c1::Encoder Self-Attention}}, {{c2::Decoder Masked Self-Attention}}, {{c3::Encoder-Decoder Cross-Attention}}.		nlp s20_transformer attention
Cloze	Positional encoding uses {{c1::sin}} for even indices (2i) and {{c2::cos}} for odd indices (2i+1), with denominator {{c3::10000^(2i / d_model)}}.		nlp s20_transformer positional
Cloze	{{c1::BERT}} is encoder-only with bidirectional attention; {{c2::GPT}} is decoder-only with masked (causal) attention; {{c3::T5/BART}} is encoder-decoder.		nlp s21_gpt comparison
Cloze	GPT is trained with {{c1::next-token prediction}} (autoregressive); BERT is trained with {{c2::Masked Language Modeling (MLM)}} + Next Sentence Prediction.		nlp s21_gpt training
Cloze	GPT-3: {{c1::175B}} parameters, sequence length {{c2::2048}}, embedding dim {{c3::12,288}}, {{c4::96}} attention heads, {{c5::96}} decoder layers.		nlp s21_gpt versions
Cloze	GPT-2 token embedding (wte) shape: (vocab_size × embedding_dim) = ({{c1::50,257}} × embedding_size).		nlp s21_gpt architecture
Cloze	Masked self-attention sets positions {{c1::above the diagonal}} to {{c2::−∞}} before softmax, so they become 0 after normalization.		nlp s21_gpt masking
Cloze	GPT loss function: L = {{c1::−Σₜ log P(xₜ | x_{&lt;t}; θ)}}.		nlp s21_gpt training formula
Cloze	The four GPT risks: {{c1::Data Privacy}}, {{c2::IP/Copyright}}, {{c3::Hallucinations}}, {{c4::Model Bias}}.		nlp s21_gpt risks
Cloze	The four QA types: {{c1::Factoid}}, {{c2::List}}, {{c3::Definition}}, {{c4::Scenario}}.		nlp s22_qa types
Cloze	QA components: {{c1::Retriever}} (gets context), {{c2::Reader}} (selects span), {{c3::Generator}} (generates free text). Reader alone = {{c4::Reading Comprehension}}; Reader + Retriever = {{c5::Open-Domain QA}}.		nlp s22_qa components
Cloze	Extractive QA uses {{c1::BERT-like}} models; Open Generative QA uses {{c2::T5/BART}}; Closed Generative QA uses {{c3::GPT-3}}.		nlp s22_qa comparison
Cloze	{{c1::SQuAD}} is the primary benchmark for extractive QA: {{c2::100,000+}} Q-A pairs over {{c3::500+}} Wikipedia articles.		nlp s22_qa dataset
Cloze	SQuAD v2 adds {{c1::50,000+ unanswerable questions}}; evaluation metrics are {{c2::Exact Match (EM)}} and {{c3::F1}}.		nlp s22_qa dataset
Cloze	For long contexts in HF QA, use {{c1::truncation="only_second"}} to keep the question intact, and a {{c2::sliding window with stride}} (return_overflowing_tokens=True) to process overlapping chunks.		nlp s22_qa code
Cloze	QA answer span score: score[start, end] = {{c1::start_probabilities[start] × end_probabilities[end]}}; invalid spans where end &lt; start are masked.		nlp s22_qa span
